match_id,event_id,event_name,division,round,match_number,scheduled,field,alliance_color,alliance_score,team_id,team_name,result
108926645,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,3,1,,,red,47,52230,TMAT3,win
108926649,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,4,1,,,blue,17,178729,UTBAB2,loss
108926649,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,4,1,,,red,40,52230,TMAT3,win
108926650,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,4,2,,,blue,19,178729,UTBAB2,loss
108926650,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,4,2,,,red,38,52230,TMAT3,win
108926637,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,6,1,,,blue,13,178611,UTEC1,loss
108926637,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,6,1,,,red,31,52230,TMAT3,win
89595205,58031,Torneo Regional de Robotica VEX Zona Noreste - UASLP - VEX U,Division 1,1,1,2024-11-16T12:30:00-05:00,Field VEX U,blue,0,174457,UASLP1,tie
89595205,58031,Torneo Regional de Robotica VEX Zona Noreste - UASLP - VEX U,Division 1,1,1,2024-11-16T12:30:00-05:00,Field VEX U,red,0,92706,UTNLA2,tie
89595218,58031,Torneo Regional de Robotica VEX Zona Noreste - UASLP - VEX U,Division 1,2,7,2024-11-16T13:29:54-05:00,Field VEX U,blue,0,174457,UASLP1,loss
89595218,58031,Torneo Regional de Robotica VEX Zona Noreste - UASLP - VEX U,Division 1,2,7,2024-11-16T13:29:54-05:00,Field VEX U,red,13,92705,UTNLA1,win
89595227,58031,Torneo Regional de Robotica VEX Zona Noreste - UASLP - VEX U,Division 1,2,16,2024-11-16T14:14:45-05:00,Field VEX U,blue,10,92705,UTNLA1,win
89595227,58031,Torneo Regional de Robotica VEX Zona Noreste - UASLP - VEX U,Division 1,2,16,2024-11-16T14:14:45-05:00,Field VEX U,red,6,174457,UASLP1,loss
89595234,58031,Torneo Regional de Robotica VEX Zona Noreste - UASLP - VEX U,Division 1,2,23,2024-11-16T14:49:38-05:00,Field VEX U,blue,3,174457,UASLP1,loss
89595234,58031,Torneo Regional de Robotica VEX Zona Noreste - UASLP - VEX U,Division 1,2,23,2024-11-16T14:49:38-05:00,Field VEX U,red,22,92706,UTNLA2,win
89595243,58031,Torneo Regional de Robotica VEX Zona Noreste - UASLP - VEX U,Division 1,2,32,2024-11-16T16:18:00-05:00,Field VEX U,blue,0,92706,UTNLA2,tie
89595243,58031,Torneo Regional de Robotica VEX Zona Noreste - UASLP - VEX U,Division 1,2,32,2024-11-16T16:18:00-05:00,Field VEX U,red,0,174457,UASLP1,tie
108926423,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,1,2025-02-27T09:00:00-05:00,Cancha 1 VURC,blue,16,178603,UTHU1,tie
108926423,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,1,2025-02-27T09:00:00-05:00,Cancha 1 VURC,red,16,72552,UACH1,tie
107506107,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,2,3,2025-02-25T11:00:00-05:00,Cancha 3 VURC,blue,9,178603,UTHU1,win
107506107,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,2,3,2025-02-25T11:00:00-05:00,Cancha 3 VURC,red,6,178598,UPPAC2,loss
114019377,58911,2025 VEX Robotics World Championship: VEX U Robotics Competition Event,Math,2,3,,Eaton,blue,19,22168,CSM,win
114019377,58911,2025 VEX Robotics World Championship: VEX U Robotics Competition Event,Math,2,3,,Eaton,red,12,178603,UTHU1,loss
107414584,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,6,2025-02-26T19:30:00-05:00,Cancha 2 VURC,blue,0,178603,UTHU1,tie
107414584,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,6,2025-02-26T19:30:00-05:00,Cancha 2 VURC,red,0,178588,UPH2,tie
107506119,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,2,15,2025-02-25T11:38:00-05:00,Cancha 3 VURC,blue,9,178597,UPPAC1,loss
107506119,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,2,15,2025-02-25T11:38:00-05:00,Cancha 3 VURC,red,14,178603,UTHU1,win
107414595,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,17,2025-02-26T20:42:00-05:00,Cancha 2 VURC,blue,0,92705,UTNLA1,tie
107414595,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,17,2025-02-26T20:42:00-05:00,Cancha 2 VURC,red,0,178603,UTHU1,tie
107414600,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,22,2025-02-27T09:18:00-05:00,Cancha 2 VURC,blue,0,178603,UTHU1,tie
107414600,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,22,2025-02-27T09:18:00-05:00,Cancha 2 VURC,red,0,178600,UTMR1,tie
107506126,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,2,22,2025-02-25T12:09:30-05:00,Cancha 1 VURC,blue,0,178581,ITSOE2,loss
107506126,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,2,22,2025-02-25T12:09:30-05:00,Cancha 1 VURC,red,3,178603,UTHU1,win
108926444,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,22,2025-02-27T10:00:00-05:00,Cancha 1 VURC,blue,20,178603,UTHU1,win
108926444,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,22,2025-02-27T10:00:00-05:00,Cancha 1 VURC,red,13,178587,UPH1,loss
114019404,58911,2025 VEX Robotics World Championship: VEX U Robotics Competition Event,Math,2,30,,Eaton,blue,24,178603,UTHU1,loss
114019404,58911,2025 VEX Robotics World Championship: VEX U Robotics Competition Event,Math,2,30,,Eaton,red,41,101963,GATR1,win
107506139,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,2,35,2025-02-25T12:47:30-05:00,Cancha 2 VURC,blue,9,178603,UTHU1,tie
107506139,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,2,35,2025-02-25T12:47:30-05:00,Cancha 2 VURC,red,9,178580,ITSOE1,tie
107414613,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,35,2025-02-27T10:42:00-05:00,Cancha 2 VURC,blue,0,178603,UTHU1,tie
107414613,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,35,2025-02-27T10:42:00-05:00,Cancha 2 VURC,red,0,152733,UTMY2,tie
107506146,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,2,42,2025-02-25T13:09:30-05:00,Cancha 3 VURC,blue,15,178610,UPFIM1,win
107506146,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,2,42,2025-02-25T13:09:30-05:00,Cancha 3 VURC,red,14,178603,UTHU1,loss
108926468,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,46,2025-02-27T11:07:30-05:00,Cancha 1 VURC,blue,19,178580,ITSOE1,win
108926468,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,46,2025-02-27T11:07:30-05:00,Cancha 1 VURC,red,14,178603,UTHU1,loss
107506150,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,2,46,2025-02-25T13:28:30-05:00,Cancha 1 VURC,blue,6,178603,UTHU1,win
107506150,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,2,46,2025-02-25T13:28:30-05:00,Cancha 1 VURC,red,0,178604,ITSOA1,loss
107414629,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,51,2025-02-27T12:12:00-05:00,Cancha 3 VURC,blue,0,127718,UTCHE2,tie
107414629,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,51,2025-02-27T12:12:00-05:00,Cancha 3 VURC,red,0,178603,UTHU1,tie
114019429,58911,2025 VEX Robotics World Championship: VEX U Robotics Competition Event,Math,2,55,,Google,blue,48,133888,BLRS2,win
114019429,58911,2025 VEX Robotics World Championship: VEX U Robotics Competition Event,Math,2,55,,Google,red,0,178603,UTHU1,loss
107506161,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,2,57,2025-02-25T15:00:00-05:00,Cancha 3 VURC,blue,12,178601,UTVMZ1,loss
107506161,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,2,57,2025-02-25T15:00:00-05:00,Cancha 3 VURC,red,13,178603,UTHU1,win
107414640,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,62,2025-02-27T12:48:00-05:00,Cancha 1 VURC,blue,0,178610,UPFIM1,tie
107414640,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,62,2025-02-27T12:48:00-05:00,Cancha 1 VURC,red,0,178603,UTHU1,tie
107506173,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,2,69,2025-02-25T15:38:00-05:00,Cancha 3 VURC,blue,15,178603,UTHU1,win
107506173,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,2,69,2025-02-25T15:38:00-05:00,Cancha 3 VURC,red,7,178599,UPE1,loss
108926493,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,71,2025-02-27T12:15:00-05:00,Cancha 2 VURC,blue,15,182757,SEEDT1,loss
108926493,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,71,2025-02-27T12:15:00-05:00,Cancha 2 VURC,red,29,178603,UTHU1,win
107414653,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,75,2025-02-27T13:30:00-05:00,Cancha 3 VURC,blue,0,178607,ITSHU1,tie
107414653,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,75,2025-02-27T13:30:00-05:00,Cancha 3 VURC,red,0,178603,UTHU1,tie
114019457,58911,2025 VEX Robotics World Championship: VEX U Robotics Competition Event,Math,2,83,,NASA,blue,32,178603,UTHU1,loss
114019457,58911,2025 VEX Robotics World Championship: VEX U Robotics Competition Event,Math,2,83,,NASA,red,71,161224,PLATT1,win
107414667,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,89,2025-02-27T14:18:00-05:00,Cancha 3 VURC,blue,0,178603,UTHU1,tie
107414667,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,89,2025-02-27T14:18:00-05:00,Cancha 3 VURC,red,0,151616,TECMI3,tie
108926518,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,96,2025-02-27T13:22:30-05:00,Cancha 3 VURC,blue,17,178569,UPT1,tie
108926518,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,96,2025-02-27T13:22:30-05:00,Cancha 3 VURC,red,17,178603,UTHU1,tie
107414682,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,104,2025-02-27T16:12:00-05:00,Cancha 1 VURC,blue,0,178603,UTHU1,tie
107414682,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,104,2025-02-27T16:12:00-05:00,Cancha 1 VURC,red,0,178609,UTVAM1,tie
114019489,58911,2025 VEX Robotics World Championship: VEX U Robotics Competition Event,Math,2,115,,Google,blue,27,178603,UTHU1,loss
114019489,58911,2025 VEX Robotics World Championship: VEX U Robotics Competition Event,Math,2,115,,Google,red,40,161980,HUST1,win
107414694,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,116,2025-02-27T16:48:00-05:00,Cancha 1 VURC,blue,0,150307,UTALT2,tie
107414694,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,116,2025-02-27T16:48:00-05:00,Cancha 1 VURC,red,0,178603,UTHU1,tie
108926539,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,117,2025-02-27T14:22:30-05:00,Cancha 3 VURC,blue,16,132565,UPQR,loss
108926539,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,117,2025-02-27T14:22:30-05:00,Cancha 3 VURC,red,21,178603,UTHU1,win
107414702,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,124,2025-02-27T17:18:00-05:00,Cancha 1 VURC,blue,0,178570,UPT2,tie
107414702,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,124,2025-02-27T17:18:00-05:00,Cancha 1 VURC,red,0,178603,UTHU1,tie
107414714,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,136,2025-02-27T18:00:00-05:00,Cancha 1 VURC,blue,0,178603,UTHU1,tie
107414714,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,136,2025-02-27T18:00:00-05:00,Cancha 1 VURC,red,0,150422,UPCH1,tie
108926561,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,139,2025-02-27T16:30:00-05:00,Cancha 1 VURC,blue,21,178603,UTHU1,win
108926561,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,139,2025-02-27T16:30:00-05:00,Cancha 1 VURC,red,13,178581,ITSOE2,loss
114019516,58911,2025 VEX Robotics World Championship: VEX U Robotics Competition Event,Math,2,142,,Google,blue,26,183726,ASE1,loss
114019516,58911,2025 VEX Robotics World Championship: VEX U Robotics Competition Event,Math,2,142,,Google,red,38,178603,UTHU1,win
107414724,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,146,2025-02-27T18:30:00-05:00,Cancha 1 VURC,blue,0,178603,UTHU1,tie
107414724,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,146,2025-02-27T18:30:00-05:00,Cancha 1 VURC,red,0,178581,ITSOE2,tie
107414735,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,157,2025-02-27T20:06:00-05:00,Cancha 3 VURC,blue,0,178603,UTHU1,tie
107414735,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,157,2025-02-27T20:06:00-05:00,Cancha 3 VURC,red,0,178729,UTBAB2,tie
114019537,58911,2025 VEX Robotics World Championship: VEX U Robotics Competition Event,Math,2,163,,Google,blue,59,99184,WHOOP,win
114019537,58911,2025 VEX Robotics World Championship: VEX U Robotics Competition Event,Math,2,163,,Google,red,14,178603,UTHU1,loss
108926620,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,198,2025-02-27T19:15:00-05:00,Cancha 3 VURC,blue,19,178603,UTHU1,tie
108926620,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,198,2025-02-27T19:15:00-05:00,Cancha 3 VURC,red,19,178729,UTBAB2,tie
114019576,58911,2025 VEX Robotics World Championship: VEX U Robotics Competition Event,Math,2,202,,Google,blue,11,178603,UTHU1,loss
114019576,58911,2025 VEX Robotics World Championship: VEX U Robotics Competition Event,Math,2,202,,Google,red,36,144133,ARC,win
114019593,58911,2025 VEX Robotics World Championship: VEX U Robotics Competition Event,Math,2,219,,Eaton,blue,7,180425,KTECH1,loss
114019593,58911,2025 VEX Robotics World Championship: VEX U Robotics Competition Event,Math,2,219,,Eaton,red,33,178603,UTHU1,win
107506187,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,3,1,,,blue,10,178601,UTVMZ1,loss
107506187,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,3,1,,,red,17,178603,UTHU1,win
107506190,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,4,1,,,blue,14,178570,UPT2,win
107506190,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,4,1,,,red,9,178603,UTHU1,loss
107506181,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,6,1,,,blue,12,178581,ITSOE2,loss
107506181,59418,Campeonato final de la liga del Estado de Hidalgo,Division 1,6,1,,,red,16,178603,UTHU1,win
108926644,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,6,1,,,blue,8,178603,UTHU1,loss
108926644,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,6,1,,,red,20,132565,UPQR,win
108926636,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,7,1,,Cancha 2 VURC,blue,20,92705,UTNLA1,loss
108926636,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,7,1,,Cancha 2 VURC,red,22,178603,UTHU1,win
107414587,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,9,2025-02-26T19:48:00-05:00,Cancha 2 VURC,blue,0,92705,UTNLA1,tie
107414587,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,9,2025-02-26T19:48:00-05:00,Cancha 2 VURC,red,0,178598,UPPAC2,tie
89595222,58031,Torneo Regional de Robotica VEX Zona Noreste - UASLP - VEX U,Division 1,2,11,2024-11-16T13:49:50-05:00,Field VEX U,blue,22,92706,UTNLA2,win
89595222,58031,Torneo Regional de Robotica VEX Zona Noreste - UASLP - VEX U,Division 1,2,11,2024-11-16T13:49:50-05:00,Field VEX U,red,3,92705,UTNLA1,loss
108926433,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,11,2025-02-27T09:22:30-05:00,Cancha 2 VURC,blue,9,178610,UPFIM1,loss
108926433,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,11,2025-02-27T09:22:30-05:00,Cancha 2 VURC,red,13,92705,UTNLA1,win
108926443,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,21,2025-02-27T09:45:00-05:00,Cancha 3 VURC,blue,3,92705,UTNLA1,loss
108926443,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,21,2025-02-27T09:45:00-05:00,Cancha 3 VURC,red,18,178729,UTBAB2,win
107414609,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,31,2025-02-27T10:18:00-05:00,Cancha 2 VURC,blue,0,150307,UTALT2,tie
107414609,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,31,2025-02-27T10:18:00-05:00,Cancha 2 VURC,red,0,92705,UTNLA1,tie
89595250,58031,Torneo Regional de Robotica VEX Zona Noreste - UASLP - VEX U,Division 1,2,39,2024-11-16T16:39:00-05:00,Field VEX U,blue,0,92706,UTNLA2,tie
89595250,58031,Torneo Regional de Robotica VEX Zona Noreste - UASLP - VEX U,Division 1,2,39,2024-11-16T16:39:00-05:00,Field VEX U,red,0,92705,UTNLA1,tie
107414618,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,40,2025-02-27T11:18:00-05:00,Cancha 2 VURC,blue,0,151616,TECMI3,tie
107414618,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,40,2025-02-27T11:18:00-05:00,Cancha 2 VURC,red,0,92705,UTNLA1,tie
107414623,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,45,2025-02-27T11:48:00-05:00,Cancha 2 VURC,blue,0,178609,UTVAM1,tie
107414623,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,45,2025-02-27T11:48:00-05:00,Cancha 2 VURC,red,0,92705,UTNLA1,tie
108926476,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,54,2025-02-27T11:22:30-05:00,Cancha 3 VURC,blue,6,92705,UTNLA1,loss
108926476,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,54,2025-02-27T11:22:30-05:00,Cancha 3 VURC,red,11,150422,UPCH1,win
107414634,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,56,2025-02-27T12:30:00-05:00,Cancha 1 VURC,blue,0,92705,UTNLA1,tie
107414634,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,56,2025-02-27T12:30:00-05:00,Cancha 1 VURC,red,0,178607,ITSHU1,tie
108926496,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,74,2025-02-27T12:22:30-05:00,Cancha 2 VURC,blue,3,147267,UTMY1,loss
108926496,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,74,2025-02-27T12:22:30-05:00,Cancha 2 VURC,red,7,92705,UTNLA1,win
107414663,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,85,2025-02-27T14:06:00-05:00,Cancha 3 VURC,blue,0,178605,UTSH1,tie
107414663,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,85,2025-02-27T14:06:00-05:00,Cancha 3 VURC,red,0,92705,UTNLA1,tie
108926512,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,90,2025-02-27T13:07:30-05:00,Cancha 3 VURC,blue,6,127717,UTCHE1,loss
108926512,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,90,2025-02-27T13:07:30-05:00,Cancha 3 VURC,red,7,92705,UTNLA1,win
107414677,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,99,2025-02-27T14:48:00-05:00,Cancha 3 VURC,blue,0,92705,UTNLA1,tie
107414677,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,99,2025-02-27T14:48:00-05:00,Cancha 3 VURC,red,0,178604,ITSOA1,tie
108926530,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,108,2025-02-27T14:00:00-05:00,Cancha 3 VURC,blue,6,92705,UTNLA1,loss
108926530,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,108,2025-02-27T14:00:00-05:00,Cancha 3 VURC,red,15,178581,ITSOE2,win
107414693,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,115,2025-02-27T16:42:00-05:00,Cancha 3 VURC,blue,0,127718,UTCHE2,tie
107414693,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,115,2025-02-27T16:42:00-05:00,Cancha 3 VURC,red,0,92705,UTNLA1,tie
107414704,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,126,2025-02-27T17:24:00-05:00,Cancha 1 VURC,blue,0,150422,UPCH1,tie
107414704,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,126,2025-02-27T17:24:00-05:00,Cancha 1 VURC,red,0,92705,UTNLA1,tie
108926549,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,127,2025-02-27T16:00:00-05:00,Cancha 1 VURC,blue,17,92705,UTNLA1,loss
108926549,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,127,2025-02-27T16:00:00-05:00,Cancha 1 VURC,red,20,151616,TECMI3,win
107414710,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,132,2025-02-27T17:42:00-05:00,Cancha 1 VURC,blue,0,92705,UTNLA1,tie
107414710,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,132,2025-02-27T17:42:00-05:00,Cancha 1 VURC,red,0,178581,ITSOE2,tie
107414717,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,139,2025-02-27T18:06:00-05:00,Cancha 3 VURC,blue,0,64093,UPQR1,tie
107414717,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,139,2025-02-27T18:06:00-05:00,Cancha 3 VURC,red,0,92705,UTNLA1,tie
107414731,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,153,2025-02-27T18:48:00-05:00,Cancha 3 VURC,blue,0,92705,UTNLA1,tie
107414731,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,153,2025-02-27T18:48:00-05:00,Cancha 3 VURC,red,0,178600,UTMR1,tie
107414742,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,164,2025-02-27T20:30:00-05:00,Cancha 1 VURC,blue,0,92705,UTNLA1,tie
107414742,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Default,2,164,2025-02-27T20:30:00-05:00,Cancha 1 VURC,red,0,178588,UPH2,tie
108926597,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,175,2025-02-27T18:15:00-05:00,Cancha 1 VURC,blue,17,178612,UTMZ1,win
108926597,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,175,2025-02-27T18:15:00-05:00,Cancha 1 VURC,red,16,92705,UTNLA1,loss
108926613,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,191,2025-02-27T19:00:00-05:00,Cancha 2 VURC,blue,36,53020,UTCJ1,win
108926613,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,191,2025-02-27T19:00:00-05:00,Cancha 2 VURC,red,18,92705,UTNLA1,loss
89595256,58031,Torneo Regional de Robotica VEX Zona Noreste - UASLP - VEX U,Division 1,4,1,,,blue,18,92705,UTNLA1,loss
89595256,58031,Torneo Regional de Robotica VEX Zona Noreste - UASLP - VEX U,Division 1,4,1,,,red,27,27472,TMAT1,win
108926438,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,16,2025-02-27T09:37:30-05:00,Cancha 1 VURC,blue,24,182757,SEEDT1,win
108926438,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,16,2025-02-27T09:37:30-05:00,Cancha 1 VURC,red,4,92706,UTNLA2,loss
108926448,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,26,2025-02-27T10:07:30-05:00,Cancha 2 VURC,blue,25,178728,UTBAB1,win
108926448,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,26,2025-02-27T10:07:30-05:00,Cancha 2 VURC,red,4,92706,UTNLA2,loss
108926465,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,43,2025-02-27T11:00:00-05:00,Cancha 1 VURC,blue,3,92706,UTNLA2,loss
108926465,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,43,2025-02-27T11:00:00-05:00,Cancha 1 VURC,red,19,178602,UTTT1,win
108926484,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,62,2025-02-27T11:45:00-05:00,Cancha 2 VURC,blue,11,92706,UTNLA2,win
108926484,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,62,2025-02-27T11:45:00-05:00,Cancha 2 VURC,red,9,178581,ITSOE2,loss
108926543,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,121,2025-02-27T14:37:30-05:00,Cancha 1 VURC,blue,24,178598,UPPAC2,win
108926543,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,121,2025-02-27T14:37:30-05:00,Cancha 1 VURC,red,13,92706,UTNLA2,loss
108926563,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,141,2025-02-27T16:30:00-05:00,Cancha 3 VURC,blue,7,92706,UTNLA2,loss
108926563,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,141,2025-02-27T16:30:00-05:00,Cancha 3 VURC,red,45,150432,UTCJ2,win
108926580,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,158,2025-02-27T17:22:30-05:00,Cancha 2 VURC,blue,17,147267,UTMY1,win
108926580,57756,16vo.Campeonato Nacional de Robótica y Habilidades STEM,Ciencia,2,158,2025-02-27T17:22:30-05:00,Cancha 2 VURC,red,6,92706,UTNLA2,loss
